         ? (     ?   ): pesquisaOverhe/8  ... [[33mcontinued[m]: execve()) = 0
     0.025 ( 0.002 ms): pesquisaOverhe/8 brk(                                                                  ) = 0x55eb7ac9f000
     0.039 ( 0.005 ms): pesquisaOverhe/8 access(filename: 0x7fba34e7                                           ) = -1 ENOENT No such file or directory
     0.047 ( 0.002 ms): pesquisaOverhe/8 access(filename: 0x7fba5c70, mode: R                                  ) = -1 ENOENT No such file or directory
     0.052 ( 0.006 ms): pesquisaOverhe/8 open(filename: 0x7fba3988, flags: CLOEXEC                             ) = 3
     0.059 ( 0.002 ms): pesquisaOverhe/8 fstat(fd: 3, statbuf: 0x7fff8deea3f0                                  ) = 0
     0.062 ( 0.004 ms): pesquisaOverhe/8 mmap(len: 13580, prot: READ, flags: PRIVATE, fd: 3                    ) = 0x7fde7fda5000
     0.067 ( 0.001 ms): pesquisaOverhe/8 close(fd: 3                                                           ) = 0
     0.074 ( 0.002 ms): pesquisaOverhe/8 access(filename: 0x7fba34e7                                           ) = -1 ENOENT No such file or directory
     0.079 ( 0.009 ms): pesquisaOverhe/8 open(filename: 0x7fdabd68, flags: CLOEXEC                             ) = 3
     0.089 ( 0.002 ms): pesquisaOverhe/8 read(fd: 3, buf: 0x7fff8deea598, count: 832                           ) = 832
     0.093 ( 0.001 ms): pesquisaOverhe/8 fstat(fd: 3, statbuf: 0x7fff8deea430                                  ) = 0
     0.096 ( 0.002 ms): pesquisaOverhe/8 mmap(len: 8192, prot: READ|WRITE, flags: PRIVATE|ANONYMOUS, fd: -1    ) = 0x7fde7fda3000
     0.102 ( 0.003 ms): pesquisaOverhe/8 mmap(len: 3795296, prot: EXEC|READ, flags: PRIVATE|DENYWRITE, fd: 3   ) = 0x7fde7f7e7000
     0.106 ( 0.005 ms): pesquisaOverhe/8 mprotect(start: 0x7fde7f97c000, len: 2097152                          ) = 0
     0.112 ( 0.005 ms): pesquisaOverhe/8 mmap(addr: 0x7fde7fb7c000, len: 24576, prot: READ|WRITE, flags: PRIVATE|DENYWRITE|FIXED, fd: 3, off: 1658880) = 0x7fde7fb7c000
     0.121 ( 0.003 ms): pesquisaOverhe/8 mmap(addr: 0x7fde7fb82000, len: 14688, prot: READ|WRITE, flags: PRIVATE|ANONYMOUS|FIXED, fd: -1) = 0x7fde7fb82000
     0.130 ( 0.001 ms): pesquisaOverhe/8 close(fd: 3                                                           ) = 0
     0.141 ( 0.001 ms): pesquisaOverhe/8 arch_prctl(option: 4098, arg2: 140593604478016                        ) = 0
     0.180 ( 0.004 ms): pesquisaOverhe/8 mprotect(start: 0x7fde7fb7c000, len: 16384, prot: READ                ) = 0
     0.186 ( 0.002 ms): pesquisaOverhe/8 mprotect(start: 0x55eb791f8000, len: 4096, prot: READ                 ) = 0
     0.190 ( 0.002 ms): pesquisaOverhe/8 mprotect(start: 0x7fde7fda9000, len: 4096, prot: READ                 ) = 0
     0.193 ( 0.003 ms): pesquisaOverhe/8 munmap(addr: 0x7fde7fda5000, len: 13580                               ) = 0
     0.212 ([33m 0.011 ms[m): pesquisaOverhe/8 pipe2(fildes: 0x7fff8deeab30, flags: CLOEXEC                          ) = 0
     0.224 ( 0.002 ms): pesquisaOverhe/8 mmap(len: 36864, prot: READ|WRITE, flags: PRIVATE|ANONYMOUS|STACK, fd: -1) = 0x7fde7fd9a000
     0.228 ( 0.001 ms): pesquisaOverhe/8 rt_sigprocmask(how: BLOCK, nset: 0x7fff8deeaab0, oset: 0x7fff8deeab38, sigsetsize: 8) = 0
     0.232 ([33m 0.586 ms[m): pesquisaOverhe/8 clone(clone_flags: 16657, newsp: 140593604472816, parent_tidptr: 0xffffffffffffffff, child_tidptr: 0x55eb78ff8a28) = 9 (pesquisaOverhea)
     0.821 ( 0.001 ms): pesquisaOverhe/8 close(fd: 4                                                           ) = 0
     0.825 ( 0.001 ms): pesquisaOverhe/8 read(fd: 3, buf: 0x7fff8deeaaa8, count: 4                             ) = 0
     0.827 ( 0.005 ms): pesquisaOverhe/8 munmap(addr: 0x7fde7fd9a000, len: 36864                               ) = 0
     0.834 ( 0.001 ms): pesquisaOverhe/8 close(fd: 3                                                           ) = 0
     0.839 ( 0.001 ms): pesquisaOverhe/8 rt_sigprocmask(how: SETMASK, nset: 0x7fff8deeab38, sigsetsize: 8      ) = 0
     0.849 (     ?   ): pesquisaOverhe/8 exit_group(                                                           )
         ? (     ?   ): pesquisaOverhe/9  ... [[33mcontinued[m]: clone()
     0.419 ( 0.001 ms): pesquisaOverhe/9 close(fd: 3                                                           ) = 0
     0.421 ( 0.001 ms): pesquisaOverhe/9 rt_sigprocmask(how: BLOCK, oset: 0x7fde7fda2ea0, sigsetsize: 8        ) = 0
     0.424 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: HUP, oact: 0x7fde7fda2db0, sigsetsize: 8            ) = 0
     0.426 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: HUP, act: 0x7fde7fda2d10, sigsetsize: 8             ) = 0
     0.428 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: INT, oact: 0x7fde7fda2db0, sigsetsize: 8            ) = 0
     0.430 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: INT, act: 0x7fde7fda2d10, sigsetsize: 8             ) = 0
     0.433 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: QUIT, oact: 0x7fde7fda2db0, sigsetsize: 8           ) = 0
     0.435 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: QUIT, act: 0x7fde7fda2d10, sigsetsize: 8            ) = 0
     0.437 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: ILL, oact: 0x7fde7fda2db0, sigsetsize: 8            ) = 0
     0.439 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: ILL, act: 0x7fde7fda2d10, sigsetsize: 8             ) = 0
     0.441 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: TRAP, oact: 0x7fde7fda2db0, sigsetsize: 8           ) = 0
     0.443 ( 0.001 ms): pesquisaOverhe/9 rt_sigaction(sig: TRAP, act: 0x7fde7fda2d10, sigsetsize: 8            ) = 0
